3.400000000000000355e+00 2.788401293786708646e-01 2.762673019726907264e-01 1.304308922578941710e-01 1.229405026290406738e-01 1.374749671463501022e-01 1.407628386819033406e-01 1.380644896240409703e-01 1.380207276060500254e-01 1.360442174380288305e-01
3.500000000000000000e+00 2.551273774580546383e-01 1.393926127631878731e-01 8.650641756375590519e-02 1.324333088736251995e-01 1.153241120192515373e-01 1.129944005163707327e-01 1.167943943571315146e-01 1.164065444153854628e-01 1.158644274094990656e-01
3.600000000000000089e+00 1.421831109059916720e-01 7.414869552430870814e-02 4.951268395491685570e-02 8.381377321010301251e-02 7.317351055388401915e-02 9.135151420689612001e-02 8.966280576065556451e-02 9.124232117332536918e-02 8.826888457012051215e-02
3.700000000000000178e+00 9.679194129992785278e-02 1.512281630422467327e-01 8.191768860462837754e-02 6.570932666420600810e-02 4.766293639679221317e-02 6.031076224862236268e-02 5.691118454685518968e-02 5.935881234836758863e-02 6.102545865405760439e-02
3.800000000000000266e+00 3.501019787048347681e-03 -7.509391324223542441e-02 5.217628301349531983e-02 3.985320224818048040e-02 2.901152199234141929e-02 3.149305565183196931e-02 2.824638129799279807e-02 2.912732502389599881e-02 3.346853172343619565e-02
3.900000000000000355e+00 -4.917833010839306462e-02 -4.531205533697647836e-02 -1.942535463864385886e-02 -6.013371244538273305e-03 6.646133873673965020e-03 -3.095595138518774606e-03 -2.375406775683108936e-03 -4.112606215082096651e-03 -2.050615462086036525e-03
4.000000000000000000e+00 -6.836477459118764366e-03 -1.403500699203884608e-02 -3.131229645395960937e-02 -3.937650720665285264e-02 -3.315901569167757634e-02 -3.748699315122806797e-02 -3.949152535906024636e-02 -4.164575303637910869e-02 -3.636582110564820502e-02
4.100000000000000533e+00 -1.026637253624730350e-01 -1.575130519710199462e-01 -7.347119643060670557e-02 -6.352627517223702336e-02 -6.319136261588817471e-02 -6.178064739439263764e-02 -7.472318408817520130e-02 -7.465646293352679042e-02 -7.528684120770277877e-02
4.200000000000000178e+00 -1.549517140068931154e-01 -1.072992341833881036e-01 -6.458392533265500113e-02 -1.097829927831628777e-01 -9.839728990416614363e-02 -1.145234030464184066e-01 -1.118616218789385136e-01 -1.146689388949210936e-01 -1.160516348859732261e-01
4.299999999999999822e+00 -2.127566386960351719e-01 -2.101427857462343785e-01 -2.000645158556619008e-01 -1.574209725513537328e-01 -1.578947763884200051e-01 -1.540918045715676254e-01 -1.577477742857641418e-01 -1.553911254478293480e-01 -1.561249490099780313e-01
4.400000000000000355e+00 -2.158393738386359673e-01 -2.267779764373747398e-01 -2.536248819671896304e-01 -2.017198582323870282e-01 -1.892398543234664055e-01 -2.045400860673847465e-01 -1.983498800410228580e-01 -2.018766228838297649e-01 -2.001051861791082465e-01
4.500000000000000000e+00 -2.571611672754282596e-01 -2.979593356850994135e-01 -2.293800576886680931e-01 -2.544287141233012584e-01 -2.492028369507571506e-01 -2.436782722806188906e-01 -2.454124000299253705e-01 -2.417416552185020773e-01 -2.441019865581941228e-01
4.600000000000000533e+00 -3.495867933513265857e-01 -2.932113984419342789e-01 -2.784832742746525813e-01 -2.544736892409709128e-01 -3.012284528752087187e-01 -2.913009241377410574e-01 -2.856324015237997060e-01 -2.853638707698333832e-01 -2.900569598298068374e-01
4.700000000000000178e+00 -4.244816869148244076e-01 -3.724845300595455710e-01 -2.936712464476449735e-01 -3.463398621426319046e-01 -3.494466249652259382e-01 -3.330595545609739139e-01 -3.340454043326551159e-01 -3.333690051615225691e-01 -3.352474645774959905e-01
4.800000000000000711e+00 -2.867748718877963787e-01 -4.845855331259528720e-01 -4.272528933094919545e-01 -3.726919796314214217e-01 -3.821917582709523087e-01 -3.808810240686476001e-01 -3.850082566849269416e-01 -3.805938234263534503e-01 -3.802983224166218146e-01
4.900000000000000355e+00 -5.010122797266522987e-01 -3.273099706372790685e-01 -4.201959134746457436e-01 -4.787859481006548901e-01 -4.287272251339218632e-01 -4.364919992317216058e-01 -4.255718276530341404e-01 -4.246529141423348030e-01 -4.297650976196559225e-01
5.000000000000000000e+00 -4.573668403668114668e-01 -4.863913340173561806e-01 -4.071250350301414689e-01 -4.618319048932179594e-01 -4.666909719411248547e-01 -4.765920258107793628e-01 -4.796513198425157998e-01 -4.734890884789613730e-01 -4.762120554198905897e-01
5.100000000000000533e+00 -4.701466217050955798e-01 -5.106016597880373986e-01 -5.502267378709547740e-01 -5.261450116013837164e-01 -5.112220209899743795e-01 -5.328304419555773830e-01 -5.263211416507497242e-01 -5.205142106678924963e-01 -5.222040329458278451e-01
5.200000000000000178e+00 -4.651800547997086976e-01 -6.365135069166014681e-01 -5.526728833198568669e-01 -5.663724590059286967e-01 -5.674291770492360110e-01 -5.715299591322137163e-01 -5.711538366183437354e-01 -5.687548364404910739e-01 -5.672384928645396451e-01
5.300000000000000711e+00 -8.070315792378968123e-01 -7.038402207770998453e-01 -5.991184230870588712e-01 -6.210720945643181112e-01 -6.238301019106280432e-01 -6.038346770824294385e-01 -6.109948654368241305e-01 -6.122250928937419401e-01 -6.139566711059492032e-01
5.400000000000000355e+00 -7.015282695137398106e-01 -6.729868907128425670e-01 -6.614863876345330462e-01 -6.792272448143453767e-01 -6.467488466183631823e-01 -6.624363668159644059e-01 -6.528820345116680413e-01 -6.565410585179766167e-01 -6.584013789860818644e-01
5.500000000000000000e+00 -6.430881973292195131e-01 -7.317854448582784554e-01 -7.449333763853920320e-01 -6.776739586647642088e-01 -6.959753514376290084e-01 -6.923785137845179793e-01 -7.019305806809300607e-01 -7.008975190597689364e-01 -7.012000440118179023e-01
5.600000000000000533e+00 -4.953390644668724807e-01 -6.741706198219986623e-01 -7.166475660919033874e-01 -7.335505782061541025e-01 -7.477238784269171212e-01 -7.427326020139277674e-01 -7.395938985191564674e-01 -7.420299126969035486e-01 -7.403332237789652659e-01
5.700000000000000178e+00 -8.113451229561466915e-01 -8.059545863568794433e-01 -8.089721153864963821e-01 -7.853780898291456980e-01 -8.021152171804292186e-01 -7.843565898811399872e-01 -7.841444976648406229e-01 -7.789742252321076865e-01 -7.801906401337411756e-01
5.800000000000000711e+00 -9.097386367633906179e-01 -8.023124823305091136e-01 -7.965560221908284388e-01 -8.047731077010806811e-01 -7.962691717488760146e-01 -8.284616488362006592e-01 -8.169117028072996334e-01 -8.158133618581255853e-01 -8.185228427542995400e-01
5.900000000000000355e+00 -8.069654508012710226e-01 -8.366666014023733666e-01 -8.883281497544571748e-01 -8.404151475508844227e-01 -8.603169614521478659e-01 -8.467425456711353826e-01 -8.542962208959004045e-01 -8.492869593061632694e-01 -8.509927999207429483e-01
6.000000000000000000e+00 -8.896615309885237410e-01 -8.370517684480494047e-01 -8.920091448697872183e-01 -8.805633247226868354e-01 -8.844735345316278030e-01 -8.823248129831713360e-01 -8.906948038748200291e-01 -8.866125015854992020e-01 -8.847240617294590548e-01
6.100000000000000533e+00 -7.886862843320739946e-01 -9.046523672632205137e-01 -8.806376195378791127e-01 -9.161196961208818434e-01 -9.173801022002407990e-01 -9.157717088486606594e-01 -9.181804244731488485e-01 -9.143472544363068222e-01 -9.140238764580015385e-01
6.200000000000000178e+00 -9.784863117420627976e-01 -9.062107827880648836e-01 -9.634861851660472265e-01 -9.670624604430922977e-01 -9.284350342754430496e-01 -9.471966492242548386e-01 -9.370801281029572660e-01 -9.393507235473974593e-01 -9.398100499189547818e-01
6.300000000000000711e+00 -9.129999818667381417e-01 -9.257360228827642423e-01 -9.736316465661540853e-01 -9.447606725128206984e-01 -9.586722708172166207e-01 -9.647671951397897017e-01 -9.659026488340533012e-01 -9.653096769104358987e-01 -9.648919004695531987e-01
6.400000000000000355e+00 -9.584434583333008018e-01 -9.507895386666045390e-01 -9.498479632231405789e-01 -9.902361421553735887e-01 -9.854595332563751420e-01 -9.831800553046531332e-01 -9.822971236528704742e-01 -9.878750873361297202e-01 -9.874180360753835872e-01
6.500000000000000000e+00 -1.062534444048837567e+00 -9.575407947701367606e-01 -9.763354071807327506e-01 -1.022901974882264975e+00 -9.983668253902351353e-01 -1.013202967513963104e+00 -1.005724589654615420e+00 -1.005279417274389742e+00 -1.005543548778751406e+00
6.600000000000000533e+00 -9.820152131713731913e-01 -1.133034380146058728e+00 -1.008891433166256402e+00 -1.017510004717297356e+00 -1.010202202570356755e+00 -1.018214548639494232e+00 -1.019295127836315817e+00 -1.018280158621073683e+00 -1.020364850906206433e+00
6.700000000000000178e+00 -9.198590481042510092e-01 -1.025674735200024168e+00 -1.048676334484981876e+00 -1.030792885450362073e+00 -1.033771853293018017e+00 -1.030084006540489705e+00 -1.030770207948844108e+00 -1.030633996559008336e+00 -1.034114613326019505e+00
6.800000000000000711e+00 -1.171261118913146326e+00 -1.006322809741183821e+00 -1.034168883593390431e+00 -1.041115999081738464e+00 -1.046559310684319399e+00 -1.050695438881565247e+00 -1.039000307562399472e+00 -1.044203271030891722e+00 -1.042772049091369668e+00
6.900000000000000355e+00 -8.115799553154933177e-01 -9.945590616447991250e-01 -1.029327846356939524e+00 -1.051939356231340827e+00 -1.071376225746594857e+00 -1.046309527015450325e+00 -1.051369655460171693e+00 -1.047705583763434145e+00 -1.048936272208565335e+00
7.000000000000000000e+00 -1.008164103189404859e+00 -1.058177640605785452e+00 -1.047625176412280590e+00 -1.081911422767744213e+00 -1.061895356560015991e+00 -1.057527338230101588e+00 -1.048665116081981763e+00 -1.050751163972107882e+00 -1.051613513520728072e+00
7.100000000000000533e+00 -1.121042288573045109e+00 -1.055176006057170879e+00 -1.030425798842670160e+00 -1.050552161694245701e+00 -1.041765966681560185e+00 -1.056892747367049745e+00 -1.053429271026348424e+00 -1.051538360876619338e+00 -1.052586038261663415e+00
7.200000000000000178e+00 -1.098843843129958753e+00 -1.104806709205337079e+00 -1.054595239639874116e+00 -1.089979251802100757e+00 -1.049821380424336370e+00 -1.058355268650912562e+00 -1.050250629803757718e+00 -1.049531616208694063e+00 -1.049212970182594296e+00
7.300000000000000711e+00 -1.016654033952686165e+00 -1.131668660878542898e+00 -1.000181313637463543e+00 -1.038220434577018514e+00 -1.055642991108897588e+00 -1.040981353068845205e+00 -1.046247778788440552e+00 -1.043928816883227029e+00 -1.046636588659217493e+00
7.400000000000000355e+00 -1.029812452046662052e+00 -1.043802199226556038e+00 -1.042910769194324683e+00 -1.000350432223269026e+00 -1.032396283146598037e+00 -1.037302896194962631e+00 -1.040533076881660302e+00 -1.039203484539930056e+00 -1.036939274860726456e+00
7.500000000000000000e+00 -1.056643402547577049e+00 -1.011557007065221114e+00 -1.018777837506433581e+00 -1.013398757000985029e+00 -1.031114892614023226e+00 -1.027008217648168520e+00 -1.032074612020935866e+00 -1.028908792772761815e+00 -1.027636023877678495e+00
7.600000000000000533e+00 -9.885298953060949190e-01 -9.452701035343369362e-01 -1.045964582124670583e+00 -9.975469769008549203e-01 -1.015736624926645959e+00 -1.019840854295994692e+00 -1.019257996941519195e+00 -1.018883210796569738e+00 -1.019329277752826002e+00
7.700000000000000178e+00 -9.424997170730323726e-01 -1.019249673370800080e+00 -1.037388298135025089e+00 -9.993569527668628716e-01 -1.022275006956328669e+00 -1.008094696057011852e+00 -1.011799945751671981e+00 -1.006703252010321181e+00 -1.005901566975024197e+00
7.800000000000000711e+00 -1.121318241136441962e+00 -8.697225009321229994e-01 -9.929155597025662860e-01 -9.930644428413614166e-01 -9.777559308410015415e-01 -9.841137504433459249e-01 -9.912448138178030499e-01 -9.912000735962139819e-01 -9.914203622073133326e-01
7.900000000000000355e+00 -9.739988137840274174e-01 -9.389571298356339524e-01 -9.600588300398827935e-01 -9.490411366495326018e-01 -9.829892103776689538e-01 -9.785487580716231149e-01 -9.745439433692204556e-01 -9.740835561960132782e-01 -9.757062769726384532e-01
8.000000000000000000e+00 -9.588357364223536461e-01 -9.384867398217696666e-01 -9.565999475488135007e-01 -9.445917382871417134e-01 -9.501063173173110998e-01 -9.565339709173354965e-01 -9.592436586598681592e-01 -9.599771675058718090e-01 -9.611620925753495692e-01
8.099999999999999645e+00 -8.578571993006853802e-01 -9.685177513241999270e-01 -9.713165954983393746e-01 -9.376613878509064692e-01 -9.424384852676458424e-01 -9.291815759166016653e-01 -9.396215642525097556e-01 -9.420530685230693591e-01 -9.416239094232503604e-01
8.200000000000001066e+00 -7.886090426109968465e-01 -8.590371460854590024e-01 -9.057263357384597313e-01 -9.104453964780566677e-01 -9.255594997103175903e-01 -9.224757920681917467e-01 -9.212226225876337660e-01 -9.262303757433668627e-01 -9.240757335360362257e-01
8.300000000000000711e+00 -8.934720734576961920e-01 -9.057639877834768871e-01 -9.159276921862519183e-01 -9.081124715705209960e-01 -8.990572049991051307e-01 -8.901555904373766870e-01 -9.089197566480367030e-01 -9.039060395146101268e-01 -9.051085887340557523e-01
8.400000000000000355e+00 -8.222917860917621224e-01 -9.463028953772738561e-01 -9.336348444087552156e-01 -8.785268942157600236e-01 -8.829848515370237738e-01 -8.859155137239862476e-01 -8.895543269986356805e-01 -8.890892232221960789e-01 -8.861141431190815432e-01
8.500000000000000000e+00 -7.390702564569914257e-01 -9.640129050274912625e-01 -9.011756785013215199e-01 -8.664097432329738169e-01 -8.710102113450359784e-01 -8.686061931653625834e-01 -8.666065432851887129e-01 -8.670368916720884167e-01 -8.687475687659608203e-01
8.599999999999999645e+00 -8.684969464330920541e-01 -9.010986677377564869e-01 -7.996981526674774576e-01 -8.632514043030662387e-01 -8.503641935107482119e-01 -8.550357200726408369e-01 -8.563407126233703037e-01 -8.516639838501124382e-01 -8.519509584028001070e-01
8.700000000000001066e+00 -9.599562221569004627e-01 -8.057091466754241482e-01 -8.141845674789468523e-01 -8.458249123325582985e-01 -8.391961670835071940e-01 -8.427605205227376439e-01 -8.279661587248559051e-01 -8.332653187284373431e-01 -8.357712105466024166e-01
8.800000000000000711e+00 -7.576589884172211242e-01 -7.494978336607258651e-01 -8.126035746433565299e-01 -8.122589435634672839e-01 -8.067471525481825223e-01 -8.276105341981432328e-01 -8.257159425114735107e-01 -8.192731477111758753e-01 -8.199152589183251738e-01
8.900000000000000355e+00 -8.709387490977071877e-01 -8.053724127476041827e-01 -8.043673829800993547e-01 -7.970217053872570290e-01 -8.027063440699530039e-01 -8.023791574757759282e-01 -8.042149644965230770e-01 -8.043830620801080133e-01 -8.057049620777331222e-01
9.000000000000000000e+00 -6.681155040704268577e-01 -8.209181270032939182e-01 -8.420761229356222843e-01 -7.997772131109230909e-01 -7.902468928637724765e-01 -7.950342503600594801e-01 -7.940424818530724682e-01 -7.908753520406540671e-01 -7.943590500737264248e-01
9.099999999999999645e+00 -7.395864380106752511e-01 -7.476313783234070920e-01 -7.377219896307422031e-01 -7.756006556706942501e-01 -7.809126241659178902e-01 -7.868061603299176809e-01 -7.821488951631381248e-01 -7.818760245347883275e-01 -7.822918941326219011e-01
9.200000000000001066e+00 -7.462283505457220079e-01 -6.085251404947918941e-01 -8.075326755094665021e-01 -7.513133199822200625e-01 -7.791832866827897996e-01 -7.743119080397191656e-01 -7.771959644578312343e-01 -7.707626109147861504e-01 -7.713445783670256350e-01
9.300000000000000711e+00 -6.894660755014556663e-01 -8.369653238925529593e-01 -7.410621795295898595e-01 -7.864099368471909601e-01 -7.506589279467346110e-01 -7.601739598377852403e-01 -7.709816388373149643e-01 -7.628782839035581631e-01 -7.653300024337109653e-01
9.400000000000000355e+00 -7.346663176569221410e-01 -7.703270727103354032e-01 -7.923417135246568765e-01 -7.532199146156148828e-01 -7.596130220394933241e-01 -7.552619024417431826e-01 -7.679080681342852488e-01 -7.592079860031757388e-01 -7.595077015485942606e-01
9.500000000000000000e+00 -8.393604168519429587e-01 -7.759734418537064249e-01 -7.453223676085958260e-01 -7.583153111108695832e-01 -7.684694125651404528e-01 -7.646679738599360121e-01 -7.592888390337011462e-01 -7.607035412990706957e-01 -7.582388663177999089e-01
9.600000000000001421e+00 -7.430417399794840838e-01 -7.872168286538359094e-01 -8.160642146234745598e-01 -7.553771266122240036e-01 -7.834784680986798255e-01 -7.564346994501253141e-01 -7.621676275139800394e-01 -7.559165625685393408e-01 -7.584516206388656201e-01
9.700000000000001066e+00 -8.233329041894068556e-01 -7.377024523204798179e-01 -7.697283800270068310e-01 -7.350000370071584355e-01 -7.706037630004222150e-01 -7.591149099293182934e-01 -7.605003780893243581e-01 -7.589158820598844724e-01 -7.610293646108983179e-01
9.800000000000000711e+00 -7.776352831166414292e-01 -7.360880868291445056e-01 -7.518171596035769788e-01 -7.689366821564874721e-01 -7.748338297431667243e-01 -7.660388642281091842e-01 -7.631020174703964098e-01 -7.641257922190136664e-01 -7.649891392042671434e-01
9.900000000000000355e+00 -9.785699350465976165e-01 -7.176713649797227257e-01 -7.917130042026474523e-01 -7.293839070339008801e-01 -7.600294980391127941e-01 -7.695374998975588188e-01 -7.739385430596301685e-01 -7.743875464217873095e-01 -7.740761489869767420e-01
1.000000000000000000e+01 -8.791331409234528493e-01 -7.098463812747407564e-01 -7.534541296422836432e-01 -7.915693486037326254e-01 -7.885151654287132494e-01 -7.825526002335239095e-01 -7.800291769742490056e-01 -7.799030597978872104e-01 -7.826302894938776955e-01
